danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist
0.503,0.919,8,-5.292,1,0.0728,0.000159,0.00066,0.0482,0.0855,100.845,Hell,Disturbed
0.467,0.914,6,-5.707,1,0.0782,0.0238,0.104,0.0776,0.18,109.003,Bartzabel,Behemoth
0.464,0.982,5,-2.994,0,0.0752,0.000695,2.49e-05,0.402,0.321,155.932,Black Vultures,Halestorm
0.339,0.942,3,-4.937,0,0.154,3.93e-05,0.000876,0.133,0.548,164.906,Defeated,Breaking Benjamin
0.514,0.957,6,-4.898,1,0.127,0.000115,0,0.0942,0.632,104.969,The Nexus,Amaranthe
0.36,0.815,9,-3.863,1,0.0465,0.00171,0,0.121,0.21,163.999,Not Strong Enough,Apocalyptica
0.557,0.897,6,-4.031,0,0.0838,0.00924,0.000233,0.172,0.357,129.904,The Last One,Black Veil Brides
0.517,0.881,8,-3.725,0,0.0344,0.00109,0,0.315,0.541,116.002,Like Nobody Else,My Darkest Days
0.541,0.818,11,-5.505,0,0.0782,0.000294,0,0.227,0.57,157.983,Running With Giants,Thousand Foot Krutch
0.406,0.977,5,-4.497,0,0.111,0.000585,0.0277,0.295,0.553,199.935,That Day,Nonpoint
0.511,0.97,7,-3.955,1,0.0624,2.83e-05,0.704,0.116,0.233,136.003,Better The Devil,Bad Wolves
0.563,0.808,7,-7.876,1,0.0549,0.000154,7.22e-05,0.0926,0.553,123.013,Dead & Bloated,Stone Temple Pilots
0.358,0.968,0,-2.438,1,0.105,2.04e-05,1.19e-06,0.288,0.367,76.668,The Grey,Thrice
0.596,0.934,1,-4.577,1,0.0403,0.000593,0.0595,0.24,0.429,114.986,Middle Fingers Up,Attila
0.506,0.838,4,-5.685,0,0.0417,0.0358,0,0.256,0.248,140.077,Unbreakable Heart,Three Days Grace
0.413,0.855,4,-4.681,1,0.0497,6.62e-05,0,0.368,0.48,160.107,Villain I'm Not,Three Days Grace
0.496,0.942,11,-3.171,0,0.0936,0.000454,1.87e-06,0.452,0.328,174.03,Usual Suspects,Hollywood Undead
0.56,0.953,7,-2.372,0,0.0851,0.005,1.6e-05,0.226,0.519,111.911,Look Around,Red Hot Chili Peppers
0.582,0.865,1,-4.402,1,0.0405,2.5e-05,8.93e-06,0.347,0.412,112.965,Over My Dead Body,Blind Channel
0.515,0.909,2,-4.467,0,0.0526,0.000231,2.46e-06,0.261,0.563,135.963,The Last Battle,Sabaton
0.368,0.824,1,-4.07,0,0.0401,0.00943,0,0.11,0.12,161.974,Remember Everything,Five Finger Death Punch
0.505,0.892,6,-4.41,1,0.0384,0.00154,0.00541,0.0919,0.361,155.095,Absolute Power,Parkway Drive
0.459,0.805,5,-5.863,1,0.0287,3.57e-05,0.182,0.0671,0.636,132.075,Jigolo Har Megiddo,Ghost
0.489,0.843,6,-6.536,0,0.0998,0.0115,1.21e-06,0.195,0.49,92.088,My Medication,Papa Roach
0.439,0.885,4,-4.679,1,0.0625,0.000277,0.00367,0.372,0.495,92.738,Detroit,Red Hot Chili Peppers
0.493,0.79,2,-5.238,0,0.0435,0.0177,0,0.322,0.326,142.42,Anonymous,Three Days Grace
0.503,0.905,11,-3.985,0,0.0517,1.05e-05,0.113,0.277,0.334,93.989,Insane,Korn
0.142,0.657,1,-5.767,1,0.0423,0.039,0,0.319,0.0377,179.119,When Bad Does Good,Chris Cornell
0.624,0.891,11,-3.647,1,0.0496,0.000505,0,0.3,0.905,122.046,Move Your Body,My Darkest Days
0.416,0.987,0,-3.333,1,0.21,0.0567,0.000145,0.0853,0.258,155.045,Anger Left Behind,Atreyu
0.509,0.992,0,-3.099,0,0.0724,7.05e-05,0.158,0.35,0.479,119.957,Criticize,Adelitas Way
0.493,0.85,11,-4.895,0,0.0464,0.000643,1.2e-05,0.0757,0.387,139.96,The Gutter,Coheed and Cambria
0.548,0.918,4,-5.73,0,0.0545,3.53e-05,0.0286,0.0797,0.28,107.977,Blood of Heroes,Týr
0.473,0.756,11,-4.858,0,0.0474,0.000272,0,0.12,0.54,75.978,Here With You,Sick Puppies
0.508,0.963,8,-2.449,1,0.102,2.65e-05,9.38e-06,0.281,0.242,138.009,Strength Of The Mind,Killswitch Engage
0.546,0.75,11,-6.061,1,0.026,6.95e-05,0.903,0.107,0.284,100.067,The Otherside,Red Sun Rising
0.512,0.958,7,-3.979,1,0.16,0.00317,0.0403,0.295,0.39,97.715,The Chemicals Between Us,Bush
0.462,0.976,1,-3.569,1,0.093,0.000258,0.0012,0.334,0.4,96.992,Betrayer,Trivium
0.527,0.608,11,-6.449,1,0.0351,0.0534,0,0.111,0.228,144.729,As You Are,Daughtry
0.517,0.88,2,-4.145,1,0.0456,0.00063,4.72e-06,0.135,0.417,146.937,The Bliss,Volbeat
0.527,0.695,9,-4.99,1,0.0346,0.0331,3.78e-05,0.31,0.271,142.922,Radioactive,Bullet For My Valentine
0.331,0.845,8,-4.876,1,0.0551,0.000109,0.000212,0.0758,0.468,153.484,Diamond Eyes,Deftones
0.198,0.979,1,-4.829,1,0.211,1.04e-05,0.0176,0.371,0.145,100.845,King Of Sorrow,August Burns Red
0.389,0.855,5,-3.954,0,0.0359,0.0114,4.76e-05,0.134,0.44,168.143,Bullet In My Hand,Redlight King
0.41,0.931,9,-3.889,0,0.0933,0.15,0.00254,0.0327,0.4,158.17,Fred Bear - The Original,Ted Nugent
0.268,0.966,11,-3.146,0,0.0719,0.000345,6.58e-06,0.291,0.567,130.034,Cry Thunder,DragonForce
0.49,0.972,10,-4.518,0,0.111,0.000188,0.0299,0.368,0.376,95.012,The End,In Flames
0.224,0.972,0,-3.988,0,0.0769,4.75e-06,0.14,0.112,0.161,113.354,The Cell,Gojira
0.633,0.704,11,-7.697,1,0.0276,0.672,0.179,0.105,0.342,104.958,Encore,Red Hot Chili Peppers
0.507,0.766,9,-6.038,1,0.0284,0.000466,1.37e-06,0.129,0.326,96.009,Lions,Skillet
0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,Rosemary,Deftones
0.487,0.966,4,-3.343,0,0.276,0.0551,0,0.331,0.204,183.947,How We Roll,Hollywood Undead
0.377,0.982,7,-2.865,1,0.278,0.00071,0.172,0.36,0.227,179.963,KARATE,BABYMETAL
0.546,0.419,7,-9.198,1,0.0267,0.387,4.01e-06,0.139,0.266,112.107,I Am a Stone,Demon Hunter
0.602,0.85,11,-6.602,1,0.1,0.636,3.26e-05,0.663,0.339,112.077,If I Had A Tail,Queens of the Stone Age
0.659,0.901,0,-3.474,1,0.0535,0.00998,1.8e-05,0.13,0.699,130.039,Greatest Show On Earth,Kid Rock
0.474,0.843,0,-5.909,1,0.272,0.0102,0.104,0.362,0.433,97.691,The Way You Used To Do,Queens of the Stone Age
0.428,0.947,7,-5.068,1,0.0466,7.73e-06,0.59,0.147,0.12,94.5,First Kill,Amon Amarth
0.334,0.986,1,-2.843,0,0.126,0.000172,0.00111,0.0932,0.543,111.831,Who Taught You How To Hate,Disturbed
0.613,0.939,0,-4.157,0,0.0388,0.00744,0.00111,0.155,0.598,111.986,Lonesome Rider,Volbeat
0.5,0.935,1,-3.513,1,0.0565,0.00221,0.00131,0.131,0.677,158.0,Badass,Saliva
0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,Sextape,Deftones
0.196,0.871,2,-5.889,0,0.0693,0.000311,0.00103,0.0714,0.361,70.124,Mr. MTV,Nothing More
0.341,0.954,7,-4.745,0,0.082,1.24e-05,0.0234,0.0308,0.23,161.858,Sultan's Curse,Mastodon
0.51,0.989,0,-4.488,1,0.0872,3.08e-05,0.000504,0.301,0.319,130.018,Rorke's Drift,Sabaton
0.228,0.856,2,-5.296,1,0.0541,0.000124,5.66e-05,0.285,0.427,186.969,Something from Nothing,Foo Fighters
0.564,0.834,3,-5.202,0,0.0275,0.00925,0.348,0.0938,0.401,128.004,Per Aspera Ad Inferi,Ghost
0.353,0.762,3,-5.422,1,0.0386,0.00245,6.4e-06,0.0907,0.169,148.008,Not Alone,Red
0.302,0.935,10,-5.32,0,0.0386,6.11e-05,0.00593,0.366,0.49,149.43,In The Name Of God (Deus Vult),Powerwolf
0.511,0.728,11,-4.874,0,0.037,2.52e-05,7.41e-05,0.0725,0.541,138.179,Rope,Foo Fighters
0.578,0.909,8,-3.798,1,0.2,0.0238,0,0.258,0.382,74.985,Sink Or Swim,Falling In Reverse
0.468,0.759,11,-8.148,0,0.0313,0.031,0.0418,0.171,0.66,180.028,The Remedy,Puscifer
0.319,0.873,6,-4.219,1,0.053,0.000652,0.1,0.0724,0.0747,136.378,Goodbye,Slipknot
0.468,0.977,10,-2.621,0,0.196,0.0357,0,0.272,0.406,174.181,Rolling Stone,Falling In Reverse
0.269,0.903,7,-5.705,1,0.175,0.0121,4.14e-05,0.0971,0.0967,149.757,Darkness Within,Machine Head
0.616,0.985,11,-1.598,1,0.0832,0.000273,0.000145,0.111,0.487,109.979,Gimme Chocolate!!,BABYMETAL
0.614,0.826,7,-7.395,0,0.0514,0.000269,1.62e-06,0.0989,0.431,111.997,Me Against You,Three Days Grace
0.435,0.743,9,-5.804,0,0.0792,0.107,5.76e-06,0.115,0.28,141.877,The Fighter,In This Moment
0.537,0.627,7,-7.229,1,0.0288,0.00271,2.12e-06,0.115,0.168,134.945,Crimson Day,Avenged Sevenfold
0.464,0.688,11,-5.352,0,0.0298,0.00149,3.85e-06,0.169,0.228,137.882,Far from Home,Five Finger Death Punch
0.566,0.706,7,-5.509,1,0.0376,0.115,2.4e-05,0.147,0.211,89.993,The Regulator,Clutch
0.496,0.682,2,-5.379,0,0.0345,0.0285,0.00929,0.133,0.175,119.933,The Contrarian,A Perfect Circle
0.438,0.668,8,-4.306,1,0.0349,0.0101,0,0.24,0.435,157.838,Start of Something Good,Daughtry
0.54,0.826,1,-5.186,1,0.0591,0.00033,0.179,0.512,0.403,103.043,Fix This,Nonpoint
0.521,0.915,9,-5.705,0,0.0544,1.69e-05,0.43,0.065,0.336,112.507,Lightning Strike,Judas Priest
0.583,0.937,2,-3.361,0,0.0662,0.000719,0,0.0656,0.412,127.981,Let Go,Hollywood Undead
0.514,0.921,10,-4.529,0,0.0496,0.0549,0.000117,0.236,0.51,127.965,Elizabeth,Ghost
0.178,0.907,0,-4.153,0,0.139,0.000218,1.77e-06,0.321,0.45,83.719,The Great Divide,Breaking Benjamin
0.507,0.52,10,-8.725,0,0.0355,0.0228,0.325,0.108,0.169,127.03,Hearts / Wires,Deftones
0.558,0.972,11,-4.906,0,0.101,5.26e-05,0.855,0.11,0.0942,105.022,Stålfågel,Soilwork
0.204,0.921,4,-6.888,0,0.0543,0.0261,0.00128,0.0769,0.686,172.525,Malagueña Salerosa,Avenged Sevenfold
0.539,0.909,9,-5.026,1,0.0933,0.0147,0.000121,0.159,0.465,154.897,Qwerty,Mushroomhead
0.621,0.935,5,-5.516,0,0.0366,0.000785,0.00191,0.242,0.885,99.981,Prophets Of Rage,Prophets Of Rage
0.628,0.788,2,-2.844,0,0.047,0.0269,0,0.223,0.122,117.031,Nobody's Watching,Hollywood Undead
0.172,0.904,11,-4.831,1,0.0586,5.37e-05,0.229,0.267,0.302,135.149,Wires,Red Fang
0.547,0.746,4,-4.718,1,0.0334,0.00863,1.17e-06,0.703,0.589,110.171,She Hates Me,Puddle Of Mudd
0.47,0.882,6,-3.906,1,0.0638,0.00347,1.62e-06,0.372,0.328,164.04,Shoot It Out,10 Years
0.701,0.877,8,-4.772,1,0.0696,0.00029,0.00309,0.0454,0.7,131.972,Living After Midnight,Disturbed
0.439,0.918,8,-3.434,1,0.11,0.00385,0,0.124,0.261,139.975,I'm Bad At Life,Falling In Reverse
0.573,0.962,1,-3.779,1,0.0482,6.63e-05,1.08e-06,0.32,0.862,128.009,Mexico,Alestorm
0.558,0.976,8,-4.055,0,0.0582,0.000117,0.00694,0.351,0.62,129.971,The Wretchedness Inside,Trivium
0.504,0.952,9,-3.449,0,0.0638,0.00191,0,0.699,0.237,104.007,Half God Half Devil,In This Moment
0.352,0.955,1,-3.344,1,0.275,0.00121,0,0.139,0.215,196.064,You're Mine,Disturbed
0.452,0.962,11,-3.063,0,0.0831,0.00901,0,0.065,0.566,164.032,I Want to Live,Skillet
0.455,0.996,0,-3.394,1,0.193,0.000213,6.32e-06,0.412,0.34,165.05,What Are You Waiting For,Disturbed
0.207,0.879,5,-7.077,1,0.061,0.0175,0.754,0.356,0.324,136.596,Marijuanaut's Theme,Sleep
0.357,0.986,7,-2.266,1,0.102,0.000553,0.0106,0.236,0.543,183.901,Nomadic,Slipknot
0.211,0.949,0,-5.724,0,0.214,0.00222,0.000535,0.103,0.0642,105.578,Marigold,Periphery
0.559,0.938,0,-5.002,1,0.0702,0.00517,0.000277,0.272,0.561,109.983,Self Esteem,311
0.259,0.58,4,-8.203,1,0.0564,0.457,0.000419,0.963,0.0334,130.466,XIX,Slipknot
0.495,0.961,0,-3.599,1,0.0356,0.000229,3.97e-06,0.338,0.659,90.015,Angus McFife,Gloryhammer
0.468,0.986,4,-5.295,0,0.163,2.62e-05,0.00975,0.147,0.12,120.075,The Frost,August Burns Red
0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025,Bad Company,Five Finger Death Punch
0.329,0.629,4,-5.948,0,0.032,0.00571,0.0255,0.0628,0.203,157.049,Ghuleh / Zombie Queen,Ghost
0.48,0.5,11,-6.202,1,0.028,0.522,0,0.193,0.41,149.957,Stars - The Shack Version,Skillet
0.517,0.991,1,-3.833,1,0.0957,1.96e-05,0.000292,0.164,0.321,118.018,Addicted To Pain,Alter Bridge
0.355,0.87,7,-3.82,1,0.125,0.00998,0.000111,0.114,0.184,114.484,Brendan's Death Song,Red Hot Chili Peppers
0.527,0.95,2,-4.023,0,0.0864,0.0226,0,0.0633,0.632,150.078,Alone,Falling In Reverse
0.539,0.909,8,-5.741,1,0.0342,0.00011,0.613,0.128,0.627,115.977,Rainier Fog,Alice In Chains
0.497,0.96,1,-3.532,1,0.125,0.000509,0.0151,0.151,0.669,171.835,This Moment,Disturbed
0.485,0.53,4,-9.611,1,0.0279,0.0272,0,0.151,0.28,67.97,When Love & Hate Collide,Def Leppard
0.292,0.628,6,-5.541,0,0.031,0.00173,0.000457,0.107,0.235,135.903,From Can to Can't,Corey Taylor
0.518,0.97,1,-3.225,0,0.0717,0.00161,0,0.133,0.525,136.979,Black Wedding (feat. Rob Halford) - Edit,In This Moment
0.48,0.786,4,-6.482,1,0.035,0.052,2.22e-06,0.111,0.18,167.975,Save Today,Seether
0.636,0.802,8,-8.311,1,0.0318,0.000253,4.09e-05,0.175,0.533,94.919,Pigskin,Hollywood Undead
0.56,0.97,7,-6.071,1,0.106,0.000244,2.06e-05,0.182,0.381,99.992,Inferno,Amaranthe
0.499,0.962,2,-3.864,1,0.106,7.68e-05,0,0.111,0.471,138.005,The New Real,Three Days Grace
0.427,0.959,8,-4.67,1,0.0711,0.00567,0.000279,0.151,0.398,84.979,Sleep Walking Elite,Chevelle
0.175,0.995,6,1.023,0,0.211,0.000145,2.5e-06,0.214,0.303,184.066,Let Me Hear,"Fear, and Loathing in Las Vegas"
0.558,0.857,7,-5.446,1,0.0351,0.000358,0.0758,0.125,0.351,121.965,Absolution,Ghost
0.434,0.994,11,-5.108,0,0.0836,3.44e-05,0.0293,0.254,0.15,95.171,War of the Gods,Amon Amarth
0.45,0.859,2,-5.155,1,0.0516,3.21e-05,0.000202,0.182,0.463,95.778,Good Day To Die,Godsmack
0.375,0.888,0,-5.946,1,0.0447,0.000239,0.00708,0.0942,0.191,66.751,Magma,Gojira
0.54,0.981,10,-3.015,0,0.0799,0.000157,0.0101,0.262,0.224,120.011,Thank You,Sevendust
0.463,0.876,11,-4.19,0,0.0529,0.00205,0,0.123,0.523,177.861,The End Is Where We Begin,Thousand Foot Krutch
0.502,0.721,2,-5.555,0,0.051,0.0153,0.214,0.0827,0.167,76.954,Hourglass,A Perfect Circle
0.343,0.798,9,-5.962,0,0.0545,0.00148,0.000344,0.11,0.0549,147.769,Tempest,Deftones
0.477,0.696,10,-4.427,0,0.0273,0.00995,0,0.128,0.182,143.989,Here Without You,3 Doors Down
0.514,0.36,9,-7.001,0,0.0249,0.179,0,0.109,0.27,80.53,Hear Me Now (feat. DIAMANTE)[Acoustic],Bad Wolves
0.598,0.947,7,-3.329,1,0.0435,0.0251,0.0266,0.328,0.729,106.014,In The Dark,3 Doors Down
0.462,0.929,9,-4.918,1,0.0398,0.00361,0,0.101,0.509,76.152,Song On Fire,Nickelback
0.24,0.951,2,-4.94,1,0.0876,0.00143,0,0.251,0.394,185.877,The Pavilion (A Long Way Back),Coheed and Cambria
0.463,0.936,2,-3.458,0,0.0989,0.00338,0,0.365,0.403,75.497,Chasing The First Time,Three Days Grace
0.498,0.841,0,-5.239,1,0.0362,3.56e-05,0.224,0.136,0.397,94.047,Hats Off to the Bull,Chevelle
0.521,0.934,3,-3.735,1,0.0793,0.0456,0.886,0.204,0.238,127.983,Less Than,Nine Inch Nails
0.496,0.825,7,-4.445,1,0.0631,5e-05,0.759,0.0379,0.582,147.158,Door to Door Cannibals,Chevelle
0.266,0.849,3,-4.978,0,0.0485,0.000616,0,0.0699,0.298,93.993,"Die, Die, Crucify",Powerwolf
0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,Indestructible,Disturbed
0.506,0.913,7,-5.662,1,0.0499,3.79e-05,0.000292,0.326,0.485,122.057,Where Did The Angels Go,Papa Roach
0.257,0.819,7,-3.562,1,0.0422,0.085,0.015,0.324,0.267,150.354,Wanted Dead Or Alive,Bon Jovi
0.605,0.832,7,-5.564,0,0.0316,0.0012,0.0114,0.053,0.506,102.01,Unfuck The World,Prophets Of Rage
0.414,0.953,10,-5.462,0,0.243,0.00156,0,0.99,0.462,175.942,Pour Some Sugar on Me,Def Leppard
0.455,0.981,7,-3.06,1,0.119,2.47e-05,0.000995,0.0844,0.415,91.03,Burn,Papa Roach
0.629,0.933,8,-3.051,1,0.0693,0.00389,0,0.114,0.589,127.0,Sick Of It,Skillet
0.264,0.97,0,-3.428,0,0.116,0.0007,2.89e-05,0.131,0.533,175.672,Tragedy + Time,Rise Against
0.314,0.838,11,-3.971,1,0.0354,0.00327,0,0.38,0.466,171.716,Out Of My Head,Theory of a Deadman
0.428,0.957,9,-3.201,1,0.0565,6.53e-06,0.0213,0.0503,0.467,144.086,High Road,Mastodon
0.396,0.476,0,-11.108,0,0.0428,0.408,0.12,0.11,0.201,162.064,Love Me Or Leave Me,Three Days Grace
0.552,0.663,4,-4.805,0,0.0264,0.0886,0,0.0765,0.119,135.022,Tonight The World Dies,Avenged Sevenfold
0.611,0.87,4,-4.145,0,0.0838,0.000693,6.11e-06,0.0534,0.628,80.017,It All Adds Up,Shinedown
0.173,0.938,6,-4.642,1,0.0807,0.000216,0.00244,0.271,0.176,118.064,Blow Your Trumpets Gabriel,Behemoth
0.455,0.972,6,-4.371,0,0.0674,0.000546,0.000726,0.078,0.552,158.089,Last Dying Breath,Sabaton
0.514,0.969,3,-3.872,0,0.0671,0.00302,2.09e-05,0.318,0.433,134.958,Other Worlds,Trivium
0.501,0.927,7,-4.58,1,0.0292,0.00686,0,0.131,0.611,139.961,I'LL BE GONE,Linkin Park
0.195,0.995,11,-3.78,1,0.26,0.000395,0.000551,0.335,0.147,90.753,Holy War,Thy Art Is Murder
0.39,0.901,1,-3.807,1,0.083,0.00071,5.19e-06,0.354,0.442,126.722,About That Life,Attila
0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978,Under and Over It,Five Finger Death Punch
0.465,0.85,1,-2.325,1,0.0351,0.0454,0,0.125,0.397,92.037,For You,All That Remains
0.606,0.95,10,-3.212,0,0.0701,0.00113,1.46e-05,0.0462,0.844,81.006,Gotta Get Me Some,Nickelback
0.438,0.969,1,-3.281,1,0.158,2.89e-05,0.73,0.841,0.397,142.032,Megitsune,BABYMETAL
0.311,0.955,10,-7.298,0,0.0803,3e-05,0.00622,0.106,0.126,113.148,Silence In the Snow,Trivium
0.475,0.976,5,-5.589,1,0.0704,9.57e-05,1.62e-05,0.06,0.614,141.103,My Body,Volbeat
0.448,0.925,2,-5.313,0,0.103,0.000575,0,0.379,0.404,76.148,If I Were,Nothing More
0.67,0.75,6,-5.502,0,0.0583,0.137,3.53e-06,0.197,0.88,82.041,Feasting on the Flowers,Red Hot Chili Peppers
0.228,0.872,9,-5.479,0,0.0648,0.00672,0,0.242,0.278,91.724,Lay It on the Line,Triumph
0.447,0.942,1,-4.561,1,0.0722,0.00706,0,0.0693,0.198,138.775,Piece Of Me,Bullet For My Valentine
0.494,0.925,10,-4.112,0,0.0926,9.9e-05,2.51e-05,0.171,0.256,95.002,Heart Of Fire,Black Veil Brides
0.541,0.916,7,-4.839,1,0.0617,0.000358,2.15e-05,0.684,0.243,87.524,Never Never,Korn
0.565,0.949,1,-4.919,1,0.0363,0.000606,0,0.247,0.859,110.063,Breaking Now,From Ashes to New
0.333,0.492,9,-10.746,1,0.0284,0.0467,0,0.281,0.498,183.404,I Wish Everyday Could Be Like Christmas,Bon Jovi
0.354,0.976,7,-5.604,1,0.126,3.11e-05,0.192,0.228,0.149,94.971,White Bat,He Is Legend
0.482,0.957,10,-6.149,0,0.0552,3.22e-05,0.25,0.11,0.572,95.011,Firepower,Judas Priest
0.332,0.98,7,-3.65,1,0.385,0.000109,1.56e-06,0.223,0.291,171.551,Say My Name,Godsmack
0.674,0.81,7,-4.787,1,0.161,0.00172,0,0.0527,0.723,134.017,Let it Out,Godsmack
0.296,0.772,10,-5.831,1,0.0323,0.00414,0.246,0.143,0.497,199.958,SECULAR HAZE,Ghost
0.501,0.964,7,-1.429,1,0.0793,0.00129,0.00393,0.309,0.486,75.038,Bent,Buckcherry
0.382,0.899,2,-3.563,1,0.233,0.0152,0,0.363,0.552,94.774,Coming Back Down,Hollywood Undead
0.325,0.91,5,-4.878,0,0.169,0.000573,0.106,0.064,0.142,132.094,Darkest Part,Red
0.56,0.902,1,-4.263,1,0.0463,0.112,3.57e-05,0.101,0.555,129.004,Stand By Him,Ghost
0.475,0.975,4,-4.668,0,0.0752,0.000369,0.000536,0.412,0.358,140.028,I Hope You Rot,Parkway Drive
0.127,0.548,5,-8.339,1,0.0297,0.00976,0.337,0.133,0.135,168.704,O Come All Ye Faithful / O Holy Night (Instrumental) - Remastered,Trans-Siberian Orchestra
0.322,0.812,0,-5.568,0,0.0505,0.00149,0,0.0986,0.124,159.933,The Bleeding,Five Finger Death Punch
0.443,0.552,7,-6.838,0,0.0347,0.317,0.000112,0.266,0.265,168.124,The Real You,Three Days Grace
0.508,0.792,11,-5.736,1,0.0459,0.000225,0,0.146,0.363,139.968,Echoes,Theory of a Deadman
0.44,0.97,3,-5.01,0,0.111,0.00113,1.24e-06,0.864,0.334,120.969,Photograph,Def Leppard
0.423,0.872,3,-3.199,1,0.0498,0.0285,0,0.122,0.493,141.855,Stay,Black Stone Cherry
0.61,0.872,2,-5.428,0,0.0422,0.116,0.147,0.152,0.842,164.038,We Turn Red,Red Hot Chili Peppers
0.343,0.936,7,-3.316,1,0.0758,0.000134,0,0.169,0.211,112.628,Little Things,Bush
0.615,0.893,7,-3.012,1,0.0868,0.00732,5.09e-05,0.298,0.759,171.872,Johnny Cash,Kid Rock
0.514,0.973,0,-3.989,1,0.0537,0.000414,0.000914,0.156,0.659,135.031,Camouflage - Bonus,Sabaton
0.293,0.953,6,-4.564,1,0.195,2.68e-05,0.177,0.362,0.343,183.123,Bury Me Alive,Breaking Benjamin
0.595,0.855,2,-5.587,0,0.0459,0.206,0.000119,0.153,0.322,130.047,Satan Prayer,Ghost
0.537,0.415,6,-7.996,1,0.0263,0.174,0,0.386,0.421,139.964,St. Marie,Stone Sour
0.595,0.905,2,-3.92,1,0.0571,0.00602,0,0.238,0.475,160.126,Porn Star Dancing - Bonus Track,My Darkest Days
0.374,0.815,9,-4.132,0,0.0293,0.0087,0,0.124,0.385,92.906,Thick As Thieves,Shinedown
0.593,0.727,0,-6.132,1,0.0366,0.0582,0,0.0656,0.446,86.495,Pour Me,Hollywood Undead
0.542,0.945,3,-4.696,1,0.0678,0.00193,6.19e-06,0.156,0.311,154.987,Every Second,From Ashes to New
0.573,0.923,11,-5.509,0,0.0634,0.000267,0.000259,0.051,0.445,130.005,Of Mind - Nocturne,TesseracT
0.495,0.954,1,-3.612,0,0.0493,2.49e-05,1.5e-06,0.126,0.491,97.481,Savages (feat. Alice Cooper),Theory of a Deadman
0.545,0.811,0,-4.327,1,0.0448,0.00385,0.000441,0.107,0.701,136.539,Call It Rock N' Roll - 2005 Remaster,Great White
0.535,0.842,9,-4.359,0,0.0428,0.0611,0,0.171,0.361,80.006,Ghost Beach,Hollywood Undead
0.493,0.959,0,-4.611,1,0.0655,2.66e-05,0.11,0.0723,0.0763,104.985,Toast To The Ghost,Bad Wolves
0.445,0.971,11,-4.346,0,0.0765,0.000317,0.000261,0.131,0.342,172.065,Everything’s Wrong,All That Remains
0.509,0.961,5,-5.919,1,0.116,0.00105,0.0149,0.115,0.327,97.985,The Devil Inside,Like A Storm
0.518,0.972,8,-4.161,1,0.0794,0.00159,2.92e-06,0.23,0.311,131.913,Landmine,Three Days Grace
0.499,0.889,9,-4.154,1,0.0385,0.000529,0.00341,0.281,0.488,126.975,Meadow,Stone Temple Pilots
0.439,0.924,9,-3.593,0,0.0549,0.00269,0,0.0585,0.356,143.158,Goodbye Agony,Black Veil Brides
0.52,0.973,5,-4.22,0,0.049,0.000129,1.44e-06,0.103,0.382,140.031,I Don't Care Anymore,HELLYEAH
0.614,0.754,7,-3.866,0,0.0255,0.00749,0,0.0919,0.672,88.971,The One,Deuce
0.346,0.828,10,-6.512,0,0.0388,0.00263,2.97e-05,0.893,0.252,131.297,Love Bites,Def Leppard
0.236,0.967,6,-2.604,0,0.0916,0.000166,0.000108,0.413,0.311,168.648,Wolves,Rise Against
0.31,0.991,1,-2.927,0,0.488,0.000619,0,0.11,0.187,76.372,Coming Down,Five Finger Death Punch
0.587,0.874,2,-3.597,1,0.0544,0.0546,0.000452,0.0511,0.469,95.017,Smooth Sailing,Queens of the Stone Age
0.681,0.496,0,-7.916,0,0.031,0.0567,0.337,0.126,0.272,134.953,Sea Change,Thrice
0.548,0.978,6,-3.965,1,0.0935,8.43e-05,0.000509,0.919,0.348,121.05,Bottom Feeder,Parkway Drive
0.515,0.935,11,-3.523,0,0.0873,0.00439,0,0.286,0.332,139.07,America,Deuce
0.546,0.934,2,-2.993,1,0.0773,0.000954,2.53e-05,0.193,0.633,129.967,In Our Wake,Atreyu
0.363,0.901,10,-4.961,0,0.0843,0.000277,0.00015,0.0669,0.392,158.95,Bringing It Down - Version 2.0,Starset
0.398,0.907,1,-3.607,1,0.0407,0.000502,0,0.109,0.347,166.005,Amaryllis,Shinedown
0.26,0.943,11,-4.567,0,0.0727,0.000194,0.0398,0.0931,0.159,130.236,Chronos,Parkway Drive
0.37,0.992,9,-4.457,1,0.136,0.000504,0.000155,0.238,0.177,184.952,Perfect Weapon,Black Veil Brides
0.529,0.902,11,-5.439,0,0.0506,0.00562,0.000297,0.0465,0.202,135.962,Shadow Boxing,Parkway Drive
0.599,0.951,11,-3.364,0,0.0677,0.00236,0,0.0509,0.717,127.993,The Come Up,Shaman's Harvest
0.587,0.949,9,-4.101,0,0.121,0.00173,6.38e-06,0.178,0.26,133.019,Deep Six,Marilyn Manson
0.503,0.892,9,-4.237,1,0.0733,0.0128,0,0.271,0.552,169.932,Broken Record,Hollywood Undead
0.522,0.992,3,-3.234,0,0.114,0.000585,0.00093,0.665,0.365,124.983,A Greater Foundation,As I Lay Dying
