danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist
0.68,0.549,5,-8.276,0,0.244,0.0906,7.18e-05,0.548,0.289,162.876,Minute,NAV
0.861,0.64,8,-6.895,1,0.129,0.0645,0,0.166,0.371,97.998,"Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)",Shoreline Mafia
0.776,0.515,10,-7.415,0,0.411,0.137,0,0.321,0.448,162.488,BULLETPROOF (feat. Jay 305),YG
0.652,0.549,6,-7.555,0,0.039,0.317,0,0.104,0.186,120.073,The Morning,The Weeknd
0.911,0.597,11,-6.517,0,0.273,0.14,0,0.116,0.315,142.036,LAMB TALK,Quavo
0.786,0.82,6,-3.254,0,0.0587,0.0975,0,0.0751,0.597,120.047,TTM (feat. Wiz Khalifa & NGHTMRE),PnB Rock
0.524,0.417,1,-9.283,0,0.0578,0.237,1.19e-06,0.139,0.109,93.59,The Worst,Jhene Aiko
0.8,0.656,5,-5.874,0,0.114,0.0144,0,0.354,0.436,119.921,Lemme Freak,Lil Dicky
0.786,0.925,1,-5.17,1,0.379,0.114,0,0.142,0.434,140.958,WINE & DINE,Comethazine
0.614,0.798,4,-3.16,0,0.142,0.106,5.83e-06,0.0966,0.593,98.127,Guillotine,Jon Bellion
0.646,0.503,11,-7.218,1,0.0402,0.097,0,0.13,0.509,158.027,Bali,88GLAM
0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,Dynamite,Taio Cruz
0.501,0.851,10,-5.111,0,0.292,0.0295,0,0.0775,0.627,95.058,X Gon' Give It To Ya,DMX
0.894,0.59,9,-5.716,1,0.221,0.097,9.06e-06,0.329,0.575,147.009,Poke It Out (with Nicki Minaj),Playboi Carti
0.622,0.867,1,-5.298,1,0.0893,0.111,0.000104,0.346,0.339,140.011,Black SpiderMan,Logic
0.649,0.826,7,-4.916,0,0.363,0.521,0,0.242,0.655,120.278,Find You Again,Kevin Gates
0.675,0.574,6,-8.066,1,0.0559,0.0121,1.11e-05,0.108,0.482,135.037,White Wine,Lil Peep
0.706,0.783,2,-5.337,1,0.424,0.129,0,0.0952,0.513,130.195,Change Lanes,Kevin Gates
0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968,3500 (feat. Future & 2 Chainz),Travis Scott
0.645,0.595,7,-6.876,1,0.258,0.00112,0,0.084,0.461,159.929,No Friends (feat. Rylo Rodriguez),Lil Baby
0.492,0.698,1,-5.606,1,0.171,0.0524,0,0.428,0.288,139.953,I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates
0.886,0.629,1,-4.404,0,0.306,0.051,7.66e-06,0.121,0.487,158.002,Seven Million (feat. Future),Lil Uzi Vert
0.777,0.923,2,-3.904,1,0.177,0.134,1.34e-06,0.372,0.822,94.009,Everybody Dies,Logic
0.706,0.688,1,-6.357,1,0.269,0.151,0,0.466,0.313,125.966,Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad
0.67,0.724,11,-4.141,1,0.361,0.577,0,0.789,0.285,145.105,Pt. 2,Kanye West
0.811,0.646,8,-4.902,0,0.257,0.00271,0,0.191,0.386,77.555,Southside,Lil Baby
0.643,0.904,0,-3.694,1,0.0739,0.0776,0,0.189,0.481,103.028,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo
0.759,0.733,10,-7.015,0,0.165,0.201,0,0.13,0.411,144.96,Plastic,Jaden Smith
0.516,0.738,11,-7.21,1,0.415,0.279,0,0.621,0.595,175.432,Fire Squad,J. Cole
0.788,0.765,2,-3.93,1,0.439,0.276,0,0.216,0.667,144.046,Hittas,Lil Wayne
0.708,0.802,1,-4.189,1,0.129,0.0398,0,0.118,0.653,140.281,GUSHER GUTS,Comethazine
0.833,0.643,0,-6.992,1,0.372,0.0114,0,0.0793,0.44,161.949,Target,YBN Cordae
0.589,0.673,7,-7.082,1,0.167,0.0319,5.68e-06,0.108,0.209,193.783,Feel No Ways,Drake
0.71,0.862,1,-6.086,1,0.187,0.245,0,0.214,0.165,135.044,Real,NF
0.746,0.644,7,-2.605,1,0.232,0.4,0,0.095,0.542,146.178,Perfect Strangers,Lil Wayne
0.868,0.752,1,-6.786,1,0.0667,0.00189,1.69e-05,0.142,0.874,149.987,Overnight,Logic
0.78,0.654,10,-7.641,0,0.076,0.112,0,0.12,0.713,140.007,Like A Soccer Mom,Ski Mask The Slump God
0.735,0.41,11,-8.735,0,0.2,0.19,0,0.341,0.164,114.812,Know Yourself,Drake
0.743,0.76,0,-8.484,1,0.106,0.39,0,0.176,0.787,142.027,Signs of Jealousy,Lil Skies
0.758,0.62,5,-7.079,0,0.0846,0.586,7.8e-05,0.187,0.404,156.017,Let Her Go,6LACK
0.853,0.591,7,-5.583,1,0.179,0.174,0,0.0993,0.433,119.088,What in XXXTarnation,XXXTENTACION
0.777,0.662,7,-8.393,1,0.27,0.536,4.61e-06,0.593,0.634,111.13,Photosynthesis,Saba
0.821,0.469,8,-7.152,1,0.0473,0.00469,0,0.141,0.321,132.002,Hate Bein' Sober,Chief Keef
0.655,0.642,9,-6.758,1,0.0729,0.203,2.3e-05,0.11,0.208,83.974,Issues (feat. Russ),PnB Rock
0.751,0.547,1,-7.898,1,0.138,0.202,0,0.102,0.481,78.007,Full Circle,Quinn XCII
0.818,0.57,10,-8.067,0,0.285,0.384,0.000102,0.19,0.561,126.938,Workin Out,JID
0.664,0.608,1,-6.093,1,0.214,0.0477,0,0.225,0.262,97.933,Sorry Not Sorry,Bryson Tiller
0.835,0.852,8,-4.574,0,0.0757,0.142,0,0.377,0.697,130.109,Sesame Street (Extended Version),Joey Trap
0.776,0.678,2,-4.505,1,0.376,0.00476,0,0.363,0.81,181.872,Calvin Cambridge,SOB X RBE
0.671,0.628,4,-5.117,1,0.0273,0.536,0.151,0.12,0.595,135.005,Pain = BESTFRIEND - feat. Travis Barker,XXXTENTACION
0.512,0.673,0,-7.359,1,0.0523,0.289,3.04e-06,0.126,0.11,99.84,Broken Whiskey Glass,Post Malone
0.64,0.843,5,-6.581,0,0.114,0.0915,7.01e-06,0.272,0.0739,95.959,10 Feet Down,NF
0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,Baby,Amenazzy
0.531,0.544,0,-8.615,0,0.462,0.308,1.89e-06,0.0835,0.398,131.921,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper
0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,Timber,Pitbull
0.951,0.401,0,-8.92,0,0.411,0.0185,0,0.149,0.539,129.976,7 Am Freestyle,Future
0.712,0.593,1,-7.672,0,0.0358,0.0042,0,0.114,0.549,149.967,Lettuce Sandwich,Lil Skies
0.863,0.669,2,-4.613,1,0.363,0.649,0,0.102,0.52,127.962,In God I Trust,Kevin Gates
0.783,0.598,10,-10.59,1,0.292,0.328,0,0.118,0.452,97.011,Asshole,Mike Sherm
0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,Black And Yellow,Wiz Khalifa
0.691,0.736,0,-4.993,1,0.0321,0.104,0,0.111,0.0395,140.034,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd
0.647,0.291,2,-8.275,0,0.0363,0.408,0,0.0771,0.4,119.839,Earned It (Fifty Shades Of Grey),The Weeknd
0.735,0.715,6,-3.777,0,0.113,0.802,0.00196,0.196,0.598,83.028,PettyWap,Young M.A
0.334,0.81,9,-4.855,0,0.0632,0.00457,0,0.158,0.306,151.643,Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS
0.769,0.96,11,-4.441,0,0.208,0.104,0,0.0822,0.591,89.982,The Return,Logic
0.672,0.543,6,-7.07,1,0.0335,0.121,8.05e-05,0.331,0.198,90.025,Babies (feat. Alessia Cara),KYLE
0.964,0.502,0,-7.604,1,0.191,0.00383,0,0.0874,0.551,127.993,On The Run (feat. Offset),Young Thug
0.78,0.566,0,-8.354,1,0.12,0.0493,0,0.18,0.476,159.965,Bird Shit,Trippie Redd
0.489,0.718,6,-5.989,1,0.11,0.0122,0,0.0546,0.0568,207.986,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky
0.767,0.689,10,-5.573,0,0.0852,0.103,0,0.0786,0.555,154.957,B.I.D,Tory Lanez
0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,Biking,Frank Ocean
0.526,0.62,8,-7.244,0,0.281,0.067,0.000241,0.139,0.187,112.027,Runnin' Thru The 7th With My Woadies,$uicideBoy$
0.708,0.612,6,-8.939,0,0.302,0.363,0,0.204,0.341,94.274,44 Bars,Logic
0.702,0.785,7,-6.842,0,0.743,0.321,0,0.0682,0.647,132.857,Anti,SOB X RBE
0.907,0.596,10,-4.957,0,0.236,0.0284,0.000193,0.19,0.492,123.045,Lost,Frank Ocean
0.624,0.424,1,-8.237,1,0.24,0.284,0,0.173,0.584,76.669,True Colors,The Weeknd
0.67,0.572,4,-7.312,0,0.0415,0.647,4.72e-06,0.104,0.259,132.98,Cold,Post Malone
0.712,0.759,11,-5.397,1,0.334,0.016,0.0808,0.217,0.738,79.103,Yonkers,"Tyler, The Creator"
0.372,0.656,1,-6.086,1,0.0776,0.217,0,0.418,0.15,140.171,Suicidal Thoughts,Josh A
0.668,0.623,0,-9.298,1,0.446,0.0107,0,0.111,0.286,180.062,Heavy,Shoreline Mafia
0.713,0.825,2,-5.25,1,0.288,0.0925,0,0.58,0.742,127.95,Jefe (feat. Meek Mill),T.I.
0.54,0.572,9,-8.665,1,0.115,0.624,0,0.14,0.43,82.562,To the Moon,Phora
0.805,0.562,6,-8.991,1,0.286,0.158,0,0.108,0.324,103.016,Vibes (feat. Slimmy B & Yhung T.O.),SOB X RBE
0.351,0.622,8,-6.495,0,0.235,0.256,3.44e-05,0.613,0.457,83.375,She (Featuring Frank Ocean),"Tyler, The Creator"
0.64,0.819,7,-4.108,1,0.455,0.533,0,0.156,0.623,166.012,OOOUUU,Young M.A
0.89,0.455,1,-5.938,1,0.438,0.704,0,0.101,0.663,124.964,Spending Addiction,Gunna
0.859,0.563,1,-6.635,0,0.112,0.0541,0,0.0685,0.412,119.934,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert
0.819,0.719,1,-8.084,1,0.168,0.0172,1.11e-05,0.107,0.575,149.97,WRLD On Drugs,Future
0.459,0.623,1,-4.45,1,0.0489,0.352,0,0.131,0.205,126.018,Oh My Dis Side (feat. Quavo),Travis Scott
0.95,0.743,10,-5.861,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,Get Right Witcha,Migos
0.912,0.644,11,-6.632,1,0.287,0.00714,0,0.107,0.492,96.0,Hood Go Crazy,Tech N9ne
0.777,0.707,9,-4.85,0,0.286,0.28,0,0.0749,0.614,159.662,M.... She Wrote,Tay-K
0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,Fade Away,Logic
0.836,0.776,4,-0.804,0,0.239,0.274,0,0.113,0.37,130.033,Good Drank,2 Chainz
0.68,0.597,4,-7.198,0,0.0304,0.0122,0.000599,0.114,0.3,120.052,Sunlight On Your Skin - Bonus Track,Lil Peep
0.754,0.615,4,-5.346,0,0.171,0.273,0,0.13,0.345,140.04,Demon,Lil Wayne
0.704,0.517,5,-7.999,0,0.312,0.314,6.36e-06,0.174,0.443,139.857,SHINE,Aminé
0.739,0.472,1,-11.204,1,0.156,0.0145,7.27e-06,0.207,0.289,80.03,Childs Play,Drake
0.729,0.917,1,-3.869,1,0.304,0.0649,0,0.139,0.86,154.91,4 POUND,Comethazine
0.49,0.351,11,-12.918,0,0.194,0.394,7.78e-06,0.111,0.316,82.127,Dreams,NF
0.824,0.617,1,-5.847,0,0.132,0.145,0,0.571,0.26,118.054,Father's Day,Gucci Mane
0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954,"Bitch, Don’t Kill My Vibe",Kendrick Lamar
0.635,0.319,0,-8.727,1,0.118,0.618,1.69e-06,0.117,0.327,118.844,Redemption,Drake
0.926,0.336,0,-9.326,0,0.594,0.0392,0,0.138,0.38,92.995,Why You Always Hatin?,YG
0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,Billionaire (feat. Bruno Mars),Travie McCoy
0.696,0.632,1,-8.307,1,0.154,0.0459,0,0.193,0.634,85.091,You & Me,Marc E. Bassy
0.749,0.671,6,-5.151,1,0.0599,0.68,0,0.167,0.756,81.994,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert
0.732,0.629,0,-4.64,1,0.286,0.267,0,0.118,0.683,91.7,Overwhelming,Jon Bellion
0.643,0.646,10,-2.442,0,0.0629,0.0393,0,0.109,0.35,80.174,No Mistakes,Kanye West
0.615,0.648,5,-3.792,0,0.22,0.0411,0,0.277,0.26,169.912,Lockjaw (feat. Kodak Black),French Montana
0.614,0.582,0,-5.703,1,0.0488,0.0944,0,0.227,0.153,143.017,In Too Deep,Trippie Redd
0.769,0.482,10,-7.205,1,0.0502,0.192,0,0.0903,0.487,120.959,Tempo,Chris Brown
0.364,0.841,8,-4.831,1,0.119,0.000402,0,0.242,0.0837,100.14,She Will,Lil Wayne
0.914,0.507,2,-10.784,1,0.164,0.0855,0.0254,0.0797,0.199,123.956,No Complaints,Metro Boomin
0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.638,82.142,Trumpets,Jason Derulo
0.745,0.834,8,-3.626,1,0.127,0.304,0,0.454,0.482,157.057,Strictly Business,Lil Skies
0.717,0.618,11,-5.419,1,0.315,0.214,0,0.108,0.719,79.862,Living Single,Big Sean
0.692,0.713,10,-4.489,0,0.351,0.343,0,0.102,0.615,137.36,Doves In The Wind,SZA
0.657,0.668,2,-6.208,1,0.137,0.0268,0,0.32,0.226,162.995,Fell In Luv (feat. Bryson Tiller),Playboi Carti
0.615,0.66,9,-5.55,0,0.032,0.0298,0,0.106,0.185,115.037,IDGAF,Lil Peep
0.775,0.707,10,-5.339,0,0.152,0.397,0,0.874,0.78,104.979,TEMPTATION,Joey Bada$$
0.657,0.571,2,-12.519,1,0.14,0.106,0.00121,0.0735,0.626,167.961,Ratchet Happy Birthday,Drake
0.602,0.81,7,-4.653,1,0.286,0.0141,7.66e-06,0.324,0.275,156.325,Up All Night,Drake
0.827,0.623,4,-6.199,0,0.35,0.0193,0,0.0589,0.357,131.904,"That's On Me (Remix) (feat. 2 Chainz, T.I., Rich The Kid, Jeezy, Boosie Badazz & Trapboy Freddy)",Yella Beezy
0.955,0.691,1,-6.351,1,0.188,0.000807,0,0.138,0.744,129.988,Yea!!,Key Glock
0.901,0.352,2,-10.038,1,0.0916,0.585,0,0.122,0.199,111.065,Skrt,Kodak Black
0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,Mercury: Retrograde,Ghostemane
0.799,0.668,8,-5.244,1,0.249,0.135,4.67e-06,0.0583,0.153,134.005,100 Shots,Young Dolph
0.671,0.249,6,-10.896,1,0.0349,0.447,9.45e-06,0.125,0.154,80.097,Camp Fire Tale,Trippie Redd
0.896,0.672,10,-6.875,0,0.0479,0.0525,3.14e-05,0.12,0.523,105.098,Truffle Butter,Nicki Minaj
0.69,0.834,0,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43,Fuck You,CeeLo Green
0.635,0.87,2,-4.291,0,0.04,0.0156,0,0.118,0.912,93.0,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani
0.725,0.659,9,-4.537,1,0.246,0.139,0,0.106,0.56,160.062,Green Lights,NF
0.856,0.82,1,-3.813,1,0.0962,0.0226,0,0.168,0.723,146.009,Multi Millionaire (feat. Lil Uzi Vert),Lil Pump
0.592,0.701,10,-4.014,0,0.0858,0.0451,0,0.327,0.282,129.501,Litty (feat. Tory Lanez),Meek Mill
0.603,0.713,1,-3.625,0,0.0317,0.0207,0.000179,0.431,0.12,91.953,Gorgeous,Kanye West
0.886,0.559,6,-7.206,1,0.37,0.129,0,0.0725,0.555,109.985,World Is Yours (Lil Baby & Gunna),Gunna
0.755,0.547,8,-10.327,0,0.186,0.0531,0,0.174,0.349,112.949,To The Top,Lil Baby
0.771,0.647,5,-5.127,0,0.376,0.294,0,0.37,0.678,155.914,Angels (feat. Saba),Chance the Rapper
0.903,0.609,10,-7.555,0,0.237,0.0301,1.61e-05,0.179,0.268,149.991,Red Bentley (feat. Young Thug),Future
0.501,0.486,2,-6.6,0,0.0298,0.19,0,0.103,0.318,139.872,Leanin',Lil Peep
0.596,0.557,1,-7.522,0,0.134,0.0983,0,0.0565,0.661,133.247,Pa Mi (with Ozuna),Tory Lanez
0.764,0.678,6,-5.339,0,0.0717,0.0192,0,0.123,0.545,160.002,SUPERDUPERKYLE (feat. MadeinTYO),KYLE
0.73,0.494,10,-6.402,1,0.0565,0.57,0,0.158,0.561,86.732,Panama,Quinn XCII
0.619,0.404,8,-8.333,0,0.441,0.0144,0,0.115,0.566,90.008,So Good (& Metro Boomin),Big Sean
0.788,0.601,5,-6.673,1,0.0413,0.0099,2.3e-05,0.105,0.242,139.926,Cutting Ties,6LACK
0.694,0.796,5,-3.696,1,0.198,0.0713,0.0163,0.096,0.592,78.033,The Games We Play,Pusha T
0.878,0.647,10,-4.566,0,0.0659,0.203,0.00185,0.335,0.212,131.027,Do Not Disturb (feat. Lil Yachty & Offset),Smokepurpp
0.695,0.253,2,-15.884,1,0.0461,0.685,0.14,0.105,0.264,120.033,Baby You're Worth It,Kina
0.829,0.362,0,-11.546,0,0.231,0.0608,0,0.135,0.369,122.912,Climax (feat. 6lack),Young Thug
0.58,0.519,11,-10.653,0,0.251,0.642,0.00116,0.0936,0.242,107.401,Change,J. Cole
0.654,0.763,5,-5.486,0,0.0638,0.111,1.85e-05,0.066,0.457,160.929,Kill4u,Lil Skies
0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,Like A G6,Far East Movement
0.885,0.595,7,-5.487,1,0.286,0.656,4.42e-06,0.105,0.754,148.034,Herside Story,GoldLink
0.324,0.735,10,-4.054,1,0.0337,0.135,4.84e-05,0.169,0.169,113.923,I Was Never There,The Weeknd
0.803,0.789,10,-3.434,0,0.0383,0.0304,0,0.378,0.647,119.999,Boss,Lil Pump
0.843,0.546,8,-7.714,1,0.464,0.0195,0,0.374,0.427,159.104,HANDGUN (feat. A$AP Rocky),YG
0.65,0.639,8,-5.962,1,0.458,0.0942,0,0.135,0.563,139.226,Nice Guy (with Jessie Reyez),Eminem
0.663,0.842,1,-4.152,1,0.101,0.00277,0.000974,0.123,0.346,159.132,Black & Chinese,Huncho Jack
0.459,0.606,2,-6.851,1,0.35,0.139,0,0.114,0.55,81.44,Dreams 2 Reality (feat. NoCap),Lil Baby
0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,Down With The Sickness,Disturbed
0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,Nothin' On You (feat. Bruno Mars),B.o.B
0.691,0.75,10,-3.934,0,0.347,0.104,0,0.123,0.345,143.744,Got Friends,GoldLink
0.708,0.612,5,-6.379,0,0.122,0.0381,0,0.277,0.263,139.913,Nobody Else But You,Trey Songz
0.8,0.491,10,-8.293,0,0.0468,0.309,0,0.332,0.425,135.008,Bowser,XXXTENTACION
0.896,0.615,6,-9.326,0,0.326,0.293,0,0.122,0.89,140.04,We Don't Luv Em (Remix),HoodRich Pablo Juan
0.689,0.777,8,-5.465,1,0.289,0.289,0,0.104,0.492,139.723,DeMar DeRozan,Comethazine
0.874,0.562,2,-10.743,0,0.122,0.0731,3.38e-06,0.0733,0.33,99.97,Burn Rubber Again,AzChike
0.505,0.628,0,-7.744,1,0.171,0.41,0,0.167,0.0398,129.977,Lost In The Moment,NF
0.654,0.587,10,-6.331,1,0.0439,0.026,0,0.589,0.288,100.014,Pineapple Skies,Miguel
0.743,0.569,0,-9.703,0,0.131,0.0174,0.000736,0.264,0.384,145.905,Nicotine Patches,$uicideBoy$
0.328,0.619,0,-7.136,1,0.282,0.266,1.95e-06,0.178,0.405,67.153,Hate Me,Lil Peep
0.865,0.382,1,-10.158,1,0.252,0.573,0,0.127,0.242,135.045,Helluva Price,Gunna
0.785,0.425,10,-6.665,1,0.137,0.0335,4.36e-06,0.108,0.192,174.028,Kream (feat. Tyga),Iggy Azalea
0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,Poison,Brent Faiyaz
0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,Tumblr Girls,G-Eazy
0.743,0.881,1,-6.66,1,0.1,0.0321,0,0.128,0.835,78.987,Ordinary Day (ft. Hailee Steinfeld),Logic
0.676,0.415,9,-9.752,1,0.508,0.0281,0,0.0915,0.146,193.206,Who Do You Love?,YG
0.716,0.485,8,-8.241,1,0.237,0.0401,0,0.277,0.556,148.141,Hard For,Kevin Gates
0.583,0.408,7,-9.125,1,0.564,0.65,0,0.309,0.612,74.738,Peach Scone,Hobo Johnson
0.717,0.608,0,-7.826,1,0.31,0.394,0,0.351,0.827,139.783,H2O,XXXTENTACION
0.793,0.312,3,-12.01,0,0.0602,0.325,0.00324,0.111,0.525,84.97,777,Kid Trunks
0.702,0.788,5,-1.455,0,0.251,0.12,0,0.171,0.645,163.903,Welcome to the Party (feat. Zhavia Ward) - Valentino Khan Remix,Diplo
0.83,0.594,10,-6.579,0,0.312,0.0614,0,0.1,0.194,139.954,Pray For The Drip (feat. Offset),Tee Grizzley
0.499,0.97,0,-2.838,1,0.116,0.000683,0.136,0.0871,0.0506,106.558,All Out Life,Slipknot
0.694,0.417,8,-11.603,0,0.167,0.0271,0,0.178,0.24,155.985,Deeply Scared,Trippie Redd
0.901,0.529,8,-7.94,1,0.413,0.0679,0,0.536,0.343,144.941,Bad Company (feat. BlocBoy JB),A$AP Rocky
0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,Just A Dream - Main,Nelly
0.666,0.352,0,-9.967,1,0.0746,0.234,0.0523,0.0986,0.0384,152.082,Fix This,Russ
0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,Timeless (DJ SPINKING),A Boogie Wit da Hoodie
0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,Wild Ones (feat. Sia),Flo Rida
0.614,0.598,10,-6.335,0,0.0561,0.00543,0,0.1,0.565,105.803,Questions,Chris Brown
0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,The Monster,Eminem
0.433,0.76,8,-4.935,0,0.0726,0.0175,0,0.158,0.205,79.789,Devil In A New Dress,Kanye West
0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,Falling,Trevor Daniel
0.795,0.386,10,-10.638,1,0.18,0.245,0,0.0973,0.619,131.971,Shorty,Future
0.684,0.791,5,-4.435,1,0.309,0.0939,0,0.359,0.529,153.992,RERUN (feat. Travis Scott),Quavo
0.869,0.682,6,-9.113,0,0.19,0.204,0.0554,0.132,0.634,140.084,Hit,NAV
0.826,0.85,10,-7.451,0,0.044,0.039,0,0.39,0.433,91.99,The Glorious Five,Logic
0.522,0.728,3,-3.801,0,0.0323,0.00134,0,0.132,0.18,124.045,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott
0.679,0.44,5,-9.313,1,0.351,0.53,5.15e-06,0.228,0.0336,109.959,All The Time,Jeremih
0.687,0.672,0,-5.975,0,0.0573,0.198,0,0.175,0.792,80.035,GUMMY,BROCKHAMPTON
0.818,0.443,5,-11.444,0,0.404,0.114,0,0.412,0.722,74.491,No Issue,Future
0.704,0.481,11,-10.493,0,0.363,0.378,7.09e-05,0.0874,0.494,78.628,4 Your Eyez Only,J. Cole
0.787,0.508,6,-7.786,0,0.137,0.198,0,0.0834,0.457,83.975,Wife You Up,Russ
0.539,0.886,11,-4.332,0,0.493,0.305,0,0.0955,0.562,109.016,KeeP IN tOUcH (feat. Bryson Tiller),Tory Lanez
0.875,0.44,11,-8.701,0,0.299,0.0388,0,0.127,0.311,100.519,Boot It Up,Shoreline Mafia
0.572,0.711,11,-4.977,1,0.423,0.326,0,0.106,0.445,119.995,Needing Something,Kodak Black
0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.501,Recognize (feat. Drake),PARTYNEXTDOOR
0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997,Where Ya At,Future
0.84,0.736,1,-3.757,1,0.289,0.0129,0,0.0849,0.415,176.051,No Limit REMIX,G-Eazy
0.922,0.583,5,-4.982,1,0.0753,0.0098,0,0.0962,0.494,136.043,Marmalade (feat. Lil Yachty),Macklemore
0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,Feeling Myself,Nicki Minaj
0.539,0.528,11,-8.113,0,0.252,0.0108,0,0.117,0.252,190.169,LUV,Tory Lanez
0.818,0.573,8,-8.299,1,0.22,0.00945,4.53e-06,0.114,0.304,134.982,Trippple Cross (feat. Future & Young Thug),Young Scooter
0.623,0.58,8,-7.076,1,0.332,0.0043,0,0.394,0.301,163.159,X,Lil Uzi Vert
0.643,0.545,1,-6.526,0,0.0895,0.113,1.82e-05,0.124,0.286,128.023,Loaded Gun,6LACK
0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189,Lotus Flower Bomb (feat. Miguel),Wale
0.762,0.705,6,-5.195,0,0.165,0.0906,0,0.17,0.264,122.955,Foreign,Playboi Carti
0.665,0.588,5,-7.953,0,0.137,0.0653,0,0.0868,0.157,80.928,Love Scars Pt. 2 / Rack City,Trippie Redd
0.917,0.689,6,-6.225,1,0.264,0.0849,0,0.603,0.443,102.414,Barbie Tingz,Nicki Minaj
0.703,0.614,6,-6.832,0,0.113,0.434,0,0.0942,0.453,150.047,Halloween,Kodak Black
0.535,0.448,1,-8.919,0,0.175,0.601,0,0.376,0.284,120.554,ROS,Mac Miller
0.84,0.444,3,-10.58,0,0.211,0.532,0.000884,0.0623,0.376,131.999,Mount Sinai,$uicideBoy$
0.835,0.756,7,-3.789,1,0.382,0.23,0,0.0801,0.87,173.0,10 Bands,Drake
0.673,0.464,10,-6.864,0,0.201,0.0933,0,0.21,0.762,171.043,My Nigga,YG
0.823,0.768,11,-6.21,1,0.0819,0.0146,1.03e-06,0.127,0.216,115.021,Mamacita,Travis Scott
0.835,0.756,10,-5.441,0,0.123,0.0523,0.028,0.0606,0.809,153.988,LLC,Nicki Minaj
0.755,0.503,0,-8.06,1,0.206,0.0492,0,0.226,0.524,142.011,Ain't Livin Right (feat. Gunna),Future
0.811,0.65,2,-4.41,1,0.128,0.00125,0,0.102,0.179,146.028,Eye 2 Eye,Huncho Jack
0.611,0.66,11,-5.883,1,0.0839,0.198,0,0.365,0.583,71.544,Hard In Da Paint,Waka Flocka Flame
0.84,0.621,9,-5.928,1,0.206,0.029,1.71e-06,0.106,0.332,141.032,LOCO,Machine Gun Kelly
0.637,0.861,1,-3.781,1,0.325,0.0464,0,0.247,0.382,173.838,Fast Lane,Bad Meets Evil
0.496,0.785,7,-3.472,1,0.306,0.0328,0,0.0941,0.357,170.02,That's All She Wrote (feat. Eminem),T.I.
0.834,0.567,7,-5.16,0,0.1,0.188,0,0.0998,0.204,127.991,Ego,Jay Critch
0.919,0.45,1,-5.737,1,0.0688,0.135,0,0.0577,0.448,91.976,5 shots,gianni & kyle
0.735,0.749,10,-3.766,0,0.0874,0.371,0,0.47,0.373,93.718,100 Grandkids,Mac Miller
0.59,0.587,5,-5.919,1,0.0457,0.274,0,0.167,0.367,88.015,Dark Fantasy,Kanye West
