danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist
0.584,0.743,7,-6.577,1,0.0265,0.00124,0,0.459,0.324,94.992,Round the Clock,Dan + Shay
0.716,0.614,7,-7.099,1,0.036,0.58,1.36e-05,0.16,0.68,88.006,Shoe Shopping,Old Dominion
0.752,0.655,8,-6.07,1,0.0366,0.118,0.000297,0.0909,0.669,89.97,Selfish,Jordan Davis
0.57,0.793,8,-5.514,1,0.0275,0.19,1.09e-06,0.162,0.663,82.002,Pick You Up,LANCO
0.572,0.663,4,-5.418,1,0.0274,0.221,0,0.291,0.455,140.253,Dancin' Away With My Heart,Lady Antebellum
0.737,0.639,6,-8.018,1,0.0316,0.108,0,0.128,0.661,116.021,We're All Here,Kenny Chesney
0.678,0.643,2,-5.934,1,0.0417,0.018,3.73e-05,0.0717,0.719,156.04,Running For You,Kip Moore
0.577,0.735,1,-5.425,0,0.0288,0.000305,5.98e-06,0.339,0.324,130.055,Whole Damn Town,Turnpike Troubadours
0.435,0.691,10,-6.55,1,0.0334,0.000352,0,0.149,0.386,172.001,Spotlight,Upchurch
0.388,0.475,0,-10.255,1,0.0309,0.795,0.0342,0.105,0.235,83.102,To The Moon And Back,Luke Bryan
0.608,0.618,9,-5.519,1,0.0267,0.406,0,0.229,0.559,81.021,Wings Of An Angel,Lauren Alaina
0.648,0.649,6,-7.162,1,0.0295,0.144,0,0.109,0.604,99.981,Dime Store Cowgirl,Kacey Musgraves
0.626,0.805,7,-5.81,1,0.0449,0.0126,0,0.156,0.882,116.03,Point At You,Justin Moore
0.704,0.645,0,-9.645,0,0.0658,0.0949,0,0.198,0.196,79.023,Tore Up,Upchurch
0.622,0.701,0,-6.212,1,0.118,0.325,0,0.123,0.777,161.094,We Should Be Friends,Miranda Lambert
0.713,0.839,7,-4.797,1,0.0544,0.0391,0.000475,0.0753,0.746,113.047,That’s Damn Rock & Roll,Eric Church
0.551,0.799,5,-4.931,1,0.0415,0.0199,0,0.0548,0.827,173.938,She Get Me High,Luke Bryan
0.5,0.862,6,-3.958,0,0.0448,0.0529,2.7e-06,0.0821,0.535,160.054,Bad,Jason Aldean
0.691,0.668,0,-7.352,1,0.0851,0.172,0,0.36,0.483,74.985,Cowboys,Jelly Roll
0.619,0.849,8,-4.507,1,0.0515,0.0706,0,0.336,0.545,97.972,Ball Cap,Dylan Scott
0.692,0.333,2,-7.95,1,0.0272,0.403,1.09e-05,0.0885,0.158,125.931,Whiskey And You,Aaron Lewis
0.583,0.863,11,-2.6,1,0.0335,0.0456,0,0.193,0.656,133.95,Boots on a Dance Floor,Jon Wolfe
0.675,0.791,8,-5.64,1,0.0383,0.29,0,0.485,0.943,141.217,Top Of The World,Tim McGraw
0.324,0.95,9,-4.889,1,0.205,0.0288,0,0.368,0.657,186.346,You Can Have the Crown,Sturgill Simpson
0.432,0.353,0,-6.341,1,0.0258,0.719,0,0.0897,0.19,81.289,Temporary Home,Carrie Underwood
0.597,0.49,9,-6.508,1,0.0316,0.647,0,0.0829,0.592,137.764,Home For The Holidays,Martina McBride
0.469,0.592,8,-5.536,1,0.034,0.094,1.96e-06,0.0937,0.398,129.987,Outlaw In Me,Brantley Gilbert
0.725,0.321,10,-14.517,1,0.055,0.735,0.00105,0.0987,0.576,76.968,Three Year Old,Eric Church
0.452,0.566,5,-5.964,1,0.0292,0.175,1.24e-05,0.0888,0.407,138.154,Better Than I Used To Be,Tim McGraw
0.464,0.909,9,-8.259,1,0.0574,0.00453,0.306,0.77,0.44,110.008,Put Some Drive in Your Country - Live,Travis Tritt
0.41,0.637,6,-7.932,1,0.0515,0.9,0,0.118,0.54,86.967,I Met A Girl - Acoustic Mixtape,Sam Hunt
0.631,0.779,1,-5.233,1,0.0469,0.0813,0,0.263,0.684,102.002,Trip Around the Sun,Kenny Chesney
0.759,0.314,7,-14.658,1,0.0569,0.656,0.0133,0.11,0.722,147.937,Frosty the Snowman,Willie Nelson
0.792,0.362,5,-12.683,0,0.354,0.131,0,0.143,0.259,130.101,Helluvit,Tom MacDonald
0.685,0.595,0,-7.083,1,0.0453,0.0704,3.9e-06,0.0753,0.596,91.01,Gateway Love,Thomas Rhett
0.462,0.237,1,-10.02,1,0.0313,0.717,0,0.109,0.155,128.007,Cover Me Up - Recorded at Spotify Studios NYC,Zac Brown Band
0.508,0.599,5,-10.387,1,0.0429,0.0132,0.0155,0.859,0.46,100.865,Where Corn Don't Grow - Live,Travis Tritt
0.542,0.797,7,-8.115,1,0.0379,0.116,0.00209,0.914,0.688,89.014,Modern Day Bonnie and Clyde - Live,Travis Tritt
0.536,0.711,6,-4.916,1,0.0367,0.149,0,0.112,0.324,147.9,Back To God,Reba McEntire
0.539,0.492,6,-10.536,1,0.0374,0.0428,0.000465,0.675,0.247,80.036,Can't Tell Me Nothin' - Live,Travis Tritt
0.52,0.405,4,-11.53,1,0.0338,0.0586,0.00116,0.842,0.167,121.847,Strong Enough To Be Your Man - Live,Travis Tritt
0.54,0.581,7,-10.967,1,0.0304,0.136,1.67e-05,0.967,0.55,77.947,I'm Gonna Be Somebody - Live,Travis Tritt
0.374,0.28,11,-13.32,1,0.0294,0.828,3.69e-06,0.809,0.345,147.108,Anymore - Live,Travis Tritt
0.55,0.707,1,-5.96,1,0.0307,0.0243,0,0.102,0.383,131.885,Flyin' Down A Back Road,Justin Moore
0.445,0.629,7,-10.163,1,0.0413,0.367,1.77e-05,0.948,0.512,108.174,Here's a Quarter Call Someone Who Cares - Live,Travis Tritt
0.39,0.575,7,-9.613,1,0.034,0.131,0.000344,0.968,0.448,154.888,Love of a Woman - Live,Travis Tritt
0.491,0.569,7,-8.765,1,0.0302,0.423,0,0.825,0.434,127.403,It's a Great Day to Be Alive - Live,Travis Tritt
0.692,0.546,4,-5.968,1,0.0246,0.469,0,0.107,0.511,89.912,Wide Open Spaces,Dixie Chicks
0.414,0.753,2,-4.263,1,0.0313,0.0252,0,0.309,0.449,153.698,Making My Way to You,Cole Swindell
0.481,0.438,0,-4.963,1,0.0327,0.545,0,0.113,0.0694,134.95,God Bless This Mess,Jillian Jacqueline
0.637,0.456,5,-9.02,1,0.0375,0.393,1.21e-05,0.106,0.413,92.016,Bigger Bottle,JT Hodges
0.54,0.495,5,-6.386,1,0.0268,0.404,0.00011,0.124,0.338,70.997,Diamond Rings And Old Barstools,Tim McGraw
0.621,0.565,7,-8.033,1,0.0311,0.659,0,0.116,0.775,79.922,Dumb Blonde,Dolly Parton
0.709,0.643,5,-7.676,1,0.0274,0.126,0,0.256,0.515,119.99,Roll With It,Easton Corbin
0.715,0.518,2,-9.369,1,0.0267,0.634,1.74e-05,0.167,0.564,137.965,Every Heart,Kenny Chesney
0.623,0.797,5,-5.331,1,0.0297,0.0232,8.26e-06,0.259,0.601,119.966,Tomorrow Never Comes,Zac Brown Band
0.616,0.836,7,-4.278,1,0.0354,0.16,0,0.0985,0.795,97.955,Happy Hour,Morgan Wallen
0.647,0.645,7,-3.56,1,0.0311,0.295,0,0.112,0.431,134.011,You Make It Easy - Remix,Jason Aldean
0.34,0.427,9,-8.42,1,0.0283,0.803,0,0.156,0.576,176.107,Most Wonderful Time of The Year,Martina McBride
0.647,0.582,1,-6.662,1,0.0282,0.422,2.17e-05,0.106,0.704,83.893,Whatever It Is,Zac Brown Band
0.58,0.705,5,-9.425,1,0.0374,0.0144,2.72e-05,0.213,0.629,160.986,Livin' in a Country Song,Upchurch
0.514,0.742,8,-2.525,1,0.0258,0.27,1.7e-06,0.085,0.47,101.0,See You Again,Carrie Underwood
0.629,0.87,9,-4.765,1,0.0468,0.0509,0,0.447,0.745,144.989,Life Is A Honeymoon,Florida Georgia Line
0.541,0.911,1,-3.6,0,0.0631,0.0205,0.00155,0.275,0.563,145.057,Fastest Girl in Town,Miranda Lambert
0.609,0.882,3,-2.683,1,0.0526,0.258,1.36e-06,0.315,0.857,126.041,Shut Up And Fish,Maddie & Tae
0.505,0.918,10,-3.465,1,0.0469,0.0167,0,0.611,0.859,158.043,It'z Just What We Do,Florida Georgia Line
0.638,0.53,5,-6.928,1,0.063,0.337,0,0.179,0.882,151.618,Everybody's Got Somebody But Me (feat. Jason Mraz) - Encore,Hunter Hayes
0.499,0.822,4,-7.122,1,0.049,0.00544,0.000197,0.272,0.499,86.481,Til It's Gone,Kenny Chesney
0.607,0.425,11,-7.975,1,0.0269,0.722,0,0.0883,0.536,134.003,Yours - Wedding Edition,Russell Dickerson
0.631,0.784,8,-4.017,1,0.0343,0.0111,7.23e-05,0.0932,0.47,110.066,Texas Was You,Jason Aldean
0.52,0.791,6,-3.499,1,0.0378,0.294,0,0.116,0.29,90.095,Rescue,Hunter Hayes
0.563,0.397,2,-8.171,1,0.0761,0.357,2.35e-06,0.123,0.583,127.911,Cowboy Like Me,Cody Johnson
0.488,0.326,3,-12.02,1,0.0328,0.945,0.0157,0.119,0.323,106.063,Gentle on My Mind,Robert Ellis
0.593,0.733,8,-4.141,1,0.0302,0.00738,0,0.211,0.574,132.081,This Is How We Roll - Remix,Florida Georgia Line
0.56,0.77,0,-4.694,1,0.0256,0.096,6.39e-06,0.108,0.521,100.013,Compass,Lady Antebellum
0.64,0.686,7,-5.962,0,0.0425,0.00694,2.24e-06,0.103,0.318,75.673,Outlaw Shit (feat. Waylon Jennings & Yelawolf),Struggle Jennings
0.643,0.685,3,-6.696,1,0.0869,0.307,0,0.102,0.405,143.957,Natural Disaster,Zac Brown Band
0.692,0.716,4,-2.154,0,0.0623,0.0446,0,0.128,0.759,107.098,Kill The Lights,Luke Bryan
0.454,0.638,4,-4.307,1,0.0349,0.026,0,0.0766,0.579,179.85,Lucky Tonight,Jon Pardi
0.603,0.783,4,-5.305,0,0.0294,0.0954,0,0.349,0.605,91.981,Lose It - Acoustic,Kane Brown
0.482,0.795,1,-4.234,1,0.0319,0.115,0,0.125,0.379,180.003,That's My Girl,Russell Dickerson
0.445,0.682,10,-6.686,1,0.0289,0.357,7.28e-06,0.109,0.631,181.64,When The Stars Go Blue,Tim McGraw
0.417,0.394,1,-9.412,1,0.0513,0.855,0,0.0971,0.125,138.525,Drinkin' Too Much,Sam Hunt
0.62,0.974,7,-4.175,1,0.0717,0.0418,1.54e-05,0.339,0.71,118.065,East Bound And Down,Midland
0.759,0.68,7,-4.481,1,0.0456,0.00686,0,0.0629,0.962,112.966,Crank It Up,Colt Ford
0.608,0.434,2,-7.085,1,0.0245,0.275,0,0.141,0.31,92.956,Bluebonnets (Julia's Song),Aaron Watson
0.65,0.89,1,-2.995,1,0.0366,0.322,0,0.0543,0.757,100.053,DONE.,The Band Perry
0.408,0.43,1,-6.876,1,0.0264,0.712,0,0.107,0.26,183.951,Deck The Halls,Rascal Flatts
0.493,0.532,0,-10.561,1,0.239,0.306,0,0.347,0.561,83.668,Craig,Walker Hayes
0.557,0.909,11,-3.405,1,0.0423,0.00769,0,0.317,0.857,152.13,Kiss You In The Morning,Michael Ray
0.537,0.816,2,-5.303,1,0.0468,0.0177,0,0.0488,0.525,170.876,Unapologetically,Kelsea Ballerini
0.532,0.523,7,-6.246,1,0.0284,0.0613,0,0.363,0.339,135.972,Staring at the Sun,Jason Aldean
0.623,0.469,9,-9.713,1,0.0323,0.716,0,0.107,0.32,143.867,5 More Minutes,Granger Smith
0.679,0.779,9,-5.124,1,0.0334,0.203,0,0.219,0.703,110.557,She's Not the Cheatin' Kind,Brooks & Dunn
0.487,0.272,10,-12.663,1,0.0441,0.906,0,0.0993,0.295,77.688,Forgetting Is the Hardest Part,Kane Brown
0.852,0.643,6,-8.429,0,0.307,0.041,0,0.295,0.572,156.094,Redneck for Real,Upchurch
0.516,0.928,0,-4.923,1,0.0767,0.0687,2.61e-06,0.0672,0.49,117.049,Makes Me Want to Stay,Clay Walker
0.416,0.673,4,-7.451,0,0.0356,0.00481,2.37e-06,0.126,0.233,138.845,It Ain't The Whiskey,Gary Allan
0.369,0.31,11,-13.384,0,0.0309,0.669,0.514,0.245,0.165,84.41,Breakers Roar,Sturgill Simpson
0.686,0.816,3,-5.953,1,0.0318,0.155,0,0.252,0.871,113.939,I Can Take It From There,Chris Young
0.558,0.947,10,-3.797,1,0.0423,0.0399,4.27e-06,0.175,0.418,129.994,People Back Home,Florida Georgia Line
0.37,0.827,10,-4.098,0,0.0307,0.0251,7.45e-06,0.16,0.436,173.993,Tell Me How You Like It,Florida Georgia Line
0.555,0.144,5,-16.868,1,0.0474,0.842,0.000281,0.0953,0.198,117.462,"Caledonia, My Love",Hiss Golden Messenger
0.574,0.405,1,-7.606,1,0.0266,0.272,0.000254,0.101,0.275,75.952,Free,Zac Brown Band
0.852,0.663,1,-5.994,1,0.357,0.198,0,0.34,0.474,160.059,Can't Fuck with Us,Upchurch
0.576,0.764,2,-4.108,1,0.0349,0.184,0,0.0535,0.502,97.063,Something Tonight,Taylor Acorn
0.66,0.828,0,-4.531,0,0.0331,0.211,1.57e-06,0.11,0.553,102.044,Put My Money on That,Curtis Grimes
0.594,0.812,2,-5.04,1,0.033,0.0382,0,0.157,0.56,95.992,Give a Cowboy a Kiss,Cody Johnson
0.662,0.517,0,-6.112,1,0.0265,0.314,0,0.238,0.208,123.92,Cold Spot,Kane Brown
0.692,0.434,1,-8.53,1,0.026,0.601,0,0.102,0.455,82.978,Ho Hey,Nashville Cast
0.7,0.633,7,-7.635,0,0.0334,0.619,0,0.339,0.506,142.015,One Number Away - Recorded At Sound Stage Nashville,Luke Combs
0.816,0.669,6,-7.925,1,0.0295,0.284,0,0.0563,0.967,112.132,It Must Be Love,Alan Jackson
0.633,0.104,4,-16.632,1,0.034,0.871,4.52e-06,0.112,0.224,127.933,Speed Trap Town,Jason Isbell
0.714,0.713,11,-4.297,1,0.0288,0.352,0,0.101,0.569,125.025,Bad Lovers,Luke Bryan
0.576,0.662,6,-7.843,1,0.0314,0.106,1.79e-05,0.201,0.522,86.975,Haven't Met You,Brett Eldredge
0.656,0.816,7,-8.553,1,0.029,0.226,1.02e-05,0.264,0.962,133.237,Who's Cheatin' Who,Alan Jackson
0.45,0.555,6,-6.247,1,0.038,0.018,0,0.104,0.217,117.093,Once,Maren Morris
0.417,0.886,8,-5.075,0,0.0746,0.0252,2.63e-05,0.0986,0.514,155.99,Bullet In A Bonfire,Brantley Gilbert
0.561,0.795,6,-4.933,1,0.0448,0.0348,8.15e-06,0.176,0.58,119.711,Starfire,Caitlyn Smith
0.687,0.643,11,-7.677,0,0.0406,0.0222,1.41e-05,0.117,0.27,147.969,Have Yourself a Merry Little Christmas,Mitchell Tenpenny
0.558,0.551,9,-6.333,1,0.0263,0.245,4.19e-06,0.231,0.347,78.374,Little Moments,Brad Paisley
0.463,0.789,5,-3.915,0,0.0378,0.0954,8.84e-06,0.152,0.301,155.865,Wasting All These Tears,Cassadee Pope
0.56,0.877,2,-4.115,1,0.0966,0.237,0.000357,0.865,0.663,81.019,Gimmie That Girl,Joe Nichols
0.643,0.725,7,-5.632,1,0.0231,0.0365,1.2e-06,0.326,0.683,93.975,Drink On It,Blake Shelton
0.639,0.875,7,-5.793,1,0.0372,0.0929,0,0.296,0.892,117.028,River Bank,Brad Paisley
0.464,0.837,2,-3.807,0,0.0533,0.0699,1.14e-05,0.457,0.673,147.939,Closer,Kane Brown
0.524,0.834,2,-4.705,0,0.0373,0.245,1.35e-06,0.191,0.499,106.076,Heatwave,Florida Georgia Line
0.875,0.648,11,-6.42,0,0.294,0.031,0,0.128,0.765,150.005,Red Carpet,Upchurch
0.75,0.835,5,-4.848,1,0.0311,0.397,0,0.0414,0.924,140.029,Redneck Love Song,Morgan Wallen
0.635,0.379,11,-8.148,1,0.0356,0.952,0.000236,0.106,0.456,133.758,Psycho - Yours Truly: 2018,Danielle Bradbery
0.714,0.523,8,-6.044,1,0.0391,0.123,0,0.0619,0.363,79.991,Blonde,Kip Moore
0.498,0.63,11,-5.607,1,0.0322,0.347,0,0.153,0.186,75.056,Mama's Kitchen Table,Walker McGuire
0.61,0.841,2,-4.178,1,0.0341,0.0367,3.49e-06,0.0917,0.645,119.98,It Turns Me On,Kane Brown
0.414,0.494,10,-6.18,1,0.0275,0.0547,0.000345,0.0941,0.275,139.096,I Want Love,Chris Stapleton
0.509,0.662,0,-4.873,1,0.0293,0.153,0,0.0773,0.231,160.129,She Wouldn't Be Gone,Blake Shelton
0.494,0.708,0,-5.175,1,0.0356,0.0346,0.000123,0.0987,0.362,118.003,Mess Me Up,Gary Allan
0.558,0.862,5,-7.418,0,0.0347,0.0059,0.00504,0.0829,0.796,87.019,You Can't Bring Me Down,Dierks Bentley
0.66,0.875,1,-5.792,0,0.0488,0.034,0,0.233,0.767,92.003,Beer Can in a Truck Bed,Old Dominion
0.658,0.704,7,-6.512,1,0.0283,0.00696,0,0.327,0.612,123.02,Learned It From The Radio,Thomas Rhett
0.705,0.669,6,-10.479,0,0.0761,0.52,0.0195,0.0503,0.82,97.912,Two Doors Down,Dolly Parton
0.645,0.777,5,-6.656,0,0.0456,0.125,0,0.0724,0.453,117.976,What Do I Do,Taylor Acorn
0.645,0.882,2,-4.664,1,0.115,0.0312,0,0.312,0.698,150.063,Field Party (Remix) [feat. Colt Ford & JJ Lawhorn],The Lacs
0.551,0.863,11,-3.506,1,0.0322,0.0158,0,0.0843,0.817,143.952,Close Your Eyes,Parmalee
0.691,0.732,5,-3.715,0,0.0294,0.0326,0,0.0608,0.477,97.949,Drinking Alone,Carrie Underwood
0.898,0.511,1,-10.107,1,0.0528,0.0282,0.00558,0.128,0.302,129.987,Vibes,Upchurch
0.451,0.672,4,-6.006,1,0.0357,0.0597,0.000647,0.13,0.352,75.76,Pay No Rent,Turnpike Troubadours
0.46,0.788,8,-8.49,1,0.0403,0.151,0.000425,0.339,0.495,157.887,Smokin' and Drinkin' - [feat. Little Big Town],Miranda Lambert
0.47,0.794,1,-5.784,1,0.0438,0.16,0,0.0927,0.673,159.983,Laredo,Chris Cagle
0.653,0.525,4,-7.446,1,0.0414,0.57,0,0.141,0.633,156.996,Boom Clap,Lennon & Maisy
0.55,0.82,9,-5.058,1,0.0338,0.0155,0,0.0673,0.483,91.01,Left Side Of Leavin',Brett Young
0.535,0.841,2,-2.303,0,0.032,0.194,0,0.0973,0.454,136.068,Hungover In A Hotel Room,Luke Bryan
0.67,0.803,4,-5.628,1,0.0324,0.0416,0,0.269,0.815,144.95,Freight Train,Aaron Watson
0.613,0.88,4,-3.657,1,0.0331,0.0443,0,0.145,0.743,116.986,Missin' You Crazy,Jon Pardi
0.661,0.761,11,-5.288,1,0.0555,0.102,0.0106,0.624,0.704,105.913,Here You Come Again - Dumplin' Remix,Dolly Parton
0.528,0.536,2,-8.293,1,0.0279,0.16,0,0.0946,0.357,79.431,I'll Still Call You Baby,Toby Keith
0.613,0.619,4,-6.868,1,0.0312,0.096,0,0.187,0.636,87.953,New Girl,Dustin Lynch
0.599,0.922,7,-3.335,1,0.0348,0.0914,0,0.0709,0.747,97.948,Truck Yeah,Tim McGraw
0.523,0.765,10,-4.533,1,0.0384,0.0216,2.56e-06,0.273,0.709,145.976,11:11,Tyler Rich
0.559,0.837,1,-5.293,1,0.0567,0.0811,1.62e-06,0.357,0.589,156.984,If You Want A Bad Boy,Brantley Gilbert
0.568,0.527,4,-10.206,0,0.0249,0.156,0,0.136,0.761,104.93,24 Frames,Jason Isbell
0.494,0.599,2,-6.836,1,0.0316,0.104,0,0.0882,0.457,163.729,I'm Still a Guy,Brad Paisley
0.611,0.621,0,-4.08,1,0.0277,0.511,0,0.213,0.336,132.013,Trouble Letting Go,The Avett Brothers
0.446,0.781,9,-4.219,1,0.0415,0.0305,0,0.108,0.479,143.8,Her,Cole Swindell
0.3,0.574,2,-5.126,1,0.0316,0.426,2.27e-05,0.0939,0.387,95.712,Holdin' Her,Chris Janson
0.514,0.609,1,-5.034,1,0.0267,0.188,2.5e-06,0.0793,0.362,147.774,Miss Me Baby,Chris Cagle
0.503,0.822,11,-4.941,1,0.0506,0.0681,0,0.145,0.714,164.013,Look at You,Big & Rich
0.525,0.761,5,-3.665,1,0.0408,0.284,0,0.23,0.377,123.908,Whiskey's Fine,Adam Doleac
0.428,0.429,6,-6.815,1,0.0291,0.159,0,0.0987,0.198,149.559,Why I Don't Drink,Chris Bandi
0.48,0.805,8,-5.448,1,0.0451,0.117,0,0.079,0.467,169.949,Made That Way,Jordan Davis
0.601,0.821,11,-5.672,1,0.043,0.0662,0,0.111,0.617,111.032,Long Live Tonight,LANCO
0.47,0.772,7,-3.441,1,0.0334,0.0585,0,0.403,0.331,134.055,All Time High,Jon Pardi
0.576,0.256,5,-9.007,1,0.0301,0.745,0,0.164,0.571,84.041,It's Beginning to Look A Lot Like Christmas,Martina McBride
0.558,0.83,0,-4.756,1,0.0291,0.0262,0,0.0994,0.698,144.015,Beers Ago,Toby Keith
0.536,0.833,6,-6.05,1,0.0282,0.0663,0,0.151,0.736,143.972,Wide Open,Kane Brown
0.739,0.696,3,-5.149,0,0.0247,0.0459,9.61e-05,0.107,0.492,97.004,Tornado,Little Big Town
0.802,0.537,9,-12.841,0,0.235,0.165,0,0.093,0.832,156.048,Country as It Gets,Upchurch
0.774,0.513,11,-7.427,0,0.0882,0.469,0,0.256,0.358,79.999,Crossroads,Adam Calhoun
0.587,0.854,2,-4.457,1,0.0503,0.108,0,0.385,0.795,133.919,Somewhere Only We Know,Dan + Shay
0.425,0.314,2,-9.072,1,0.0312,0.924,0.0124,0.129,0.311,73.69,Slow Burn - Yours Truly: 2018,Danielle Bradbery
0.783,0.614,5,-5.935,0,0.29,0.0417,0,0.0938,0.768,65.005,Kickin Up Mud,The Lacs
0.52,0.924,7,-4.748,1,0.0686,0.00121,2.31e-06,0.128,0.844,173.98,Footloose,Blake Shelton
0.637,0.568,11,-4.299,0,0.119,0.195,0,0.0996,0.655,89.026,Tragic,Jillian Jacqueline
0.671,0.54,2,-9.488,1,0.0302,0.113,0.0783,0.128,0.788,83.994,A Little Bit Trouble,Brothers Osborne
0.532,0.732,8,-5.001,1,0.033,0.313,3.91e-06,0.285,0.508,76.971,Still Writing Songs About You,Old Dominion
0.501,0.649,1,-8.066,1,0.0412,0.137,1.91e-06,0.0582,0.401,161.978,Texas Lullaby,Aaron Watson
0.459,0.387,11,-8.409,1,0.0281,0.672,0,0.106,0.283,85.924,Still Fallin,Hunter Hayes
0.738,0.503,2,-10.876,1,0.0309,0.613,1.16e-05,0.1,0.556,121.914,Trying to Reason With Hurricane Season (with Jimmy Buffett),Kenny Chesney
0.566,0.719,7,-5.02,1,0.0324,0.0696,0,0.103,0.448,148.125,Country Boy's World,Jason Aldean
0.502,0.928,9,-3.901,0,0.0402,0.000615,5.87e-06,0.108,0.76,135.068,Every Night,Florida Georgia Line
0.503,0.78,3,-5.148,1,0.0323,0.522,0.16,0.138,0.737,137.936,Tip It On Back,Dierks Bentley
0.667,0.878,10,-4.797,1,0.0445,0.13,0,0.16,0.816,107.024,Little White Church,Little Big Town
0.58,0.498,8,-7.06,1,0.0276,0.729,0.00156,0.108,0.261,136.747,Carried Away,George Strait
0.59,0.779,11,-5.044,1,0.0389,0.128,1.81e-06,0.104,0.534,105.019,Tough To Tie Down,Jordan Davis
0.485,0.22,5,-7.886,1,0.0296,0.606,0,0.151,0.153,80.692,Here You Come Again - from the Dumplin' Original Motion Picture Soundtrack,Dolly Parton
0.698,0.587,11,-7.837,0,0.107,0.154,0,0.0962,0.215,145.985,Life Goes On,Adam Calhoun
0.527,0.894,2,-5.595,1,0.183,0.0257,0.00286,0.398,0.599,164.018,Burnin,Upchurch
0.65,0.476,2,-10.491,1,0.0445,0.251,0.000967,0.37,0.43,127.725,Set 'Em Up Joe,Jamey Johnson
0.513,0.53,6,-7.884,0,0.0253,0.182,0,0.307,0.275,78.949,Merry Christmas Darling,Phil Vassar
0.605,0.671,7,-6.465,1,0.0488,0.0158,3.43e-06,0.0924,0.772,167.893,Makin' Me Say,Brett Young
0.587,0.731,7,-5.632,1,0.0398,0.12,5.78e-06,0.132,0.539,110.936,Unknown Legend,Shovels & Rope
0.626,0.127,2,-16.683,1,0.0351,0.91,0.192,0.14,0.154,93.665,Don't Let the Old Man In,Toby Keith
0.568,0.789,9,-5.709,1,0.0347,0.000171,2.59e-06,0.162,0.467,126.955,Renegades,Thomas Rhett
0.52,0.776,6,-4.787,1,0.0339,0.0293,0,0.106,0.502,144.992,Buzzkill,Luke Bryan
0.558,0.45,5,-7.594,1,0.0334,0.591,2.27e-05,0.093,0.228,139.818,I Found Someone - Bonus Track,Blake Shelton
0.497,0.908,0,-4.332,1,0.0434,0.0279,0,0.317,0.802,160.049,If You Ain't Here To Party,Luke Bryan
0.655,0.691,9,-5.739,1,0.0355,0.303,0,0.124,0.566,136.063,Old Glory,Jerrod Niemann
0.486,0.946,10,-2.795,1,0.0875,0.00116,0.000791,0.12,0.69,147.979,One More Shot,Kaylee Bell
0.617,0.816,1,-5.277,1,0.0392,0.0898,0.000366,0.0877,0.698,103.058,Goner,Mitchell Tenpenny
0.516,0.676,8,-3.187,0,0.0372,0.027,0,0.122,0.355,112.995,Old Fashioned,William Clark Green
0.54,0.835,0,-4.54,1,0.0329,0.0094,0,0.676,0.598,148.17,Horses,Keith Urban
0.592,0.721,7,-8.152,1,0.0323,0.0455,7.89e-05,0.0856,0.296,90.982,The Day You Stop Lookin' Back,Thomas Rhett
0.501,0.959,5,-1.866,0,0.107,0.0111,0,0.092,0.645,154.016,She's A Hot One,Luke Bryan
0.534,0.702,7,-5.442,1,0.0251,0.00145,0.00472,0.12,0.301,84.025,Flora-Bama,Kenny Chesney
0.56,0.532,0,-8.163,0,0.0743,0.03,2.32e-06,0.109,0.283,145.824,Things That We Drink To,Morgan Evans
0.591,0.724,6,-5.871,1,0.0491,0.00744,0,0.106,0.504,102.003,Memory Won't Let Me,Brett Young
0.664,0.472,10,-6.912,1,0.0403,0.508,5.85e-06,0.0893,0.592,151.79,Present Without A Bow,Kacey Musgraves
0.513,0.969,9,-1.375,1,0.0909,0.0951,0,0.107,0.586,163.981,Hooked On It,Luke Bryan
0.545,0.698,5,-4.272,1,0.0308,0.243,0,0.102,0.407,72.449,Church Pew or Bar Stool,Jason Aldean
0.662,0.596,1,-6.733,1,0.0385,0.217,0,0.147,0.625,101.016,Goodbye In Telluride,Dierks Bentley
0.538,0.719,10,-4.918,1,0.0278,0.454,1.26e-06,0.15,0.467,134.025,Party Girl,Dan + Shay
0.864,0.754,11,-8.891,1,0.0514,0.0563,0,0.322,0.633,119.985,Rebel Till I Die,Who TF Is Justin Time?
0.601,0.63,1,-6.874,1,0.0276,0.147,0,0.263,0.672,154.879,Southern State Of Mind,Darius Rucker
0.612,0.453,9,-5.945,1,0.0307,0.754,5.23e-05,0.119,0.178,120.082,Girl in the Movies - from the Dumplin' Original Motion Picture Soundtrack,Dolly Parton
0.587,0.489,2,-12.269,1,0.0363,0.269,9.92e-05,0.0954,0.409,116.867,How to Forget,Jason Isbell
0.588,0.873,4,-3.478,1,0.0365,0.0505,0,0.088,0.752,112.961,Lucky,Cody Johnson
0.886,0.513,4,-12.312,0,0.238,0.283,0,0.0611,0.375,104.979,Dear Rappers,Tom MacDonald
0.844,0.726,7,-4.993,1,0.132,0.0273,0,0.119,0.74,156.064,Dirty Hat,Upchurch
0.633,0.572,9,-7.246,1,0.0248,0.457,1.58e-06,0.147,0.566,88.214,"Love Without End, Amen",George Strait
0.842,0.586,7,-9.247,1,0.0721,0.0629,0,0.151,0.628,140.013,White Lighting,Upchurch
0.619,0.853,4,-4.889,1,0.0365,0.193,0,0.161,0.864,142.044,When the Good Guys Win,Granger Smith
0.674,0.528,0,-12.598,1,0.108,0.133,0,0.36,0.195,139.909,When You Come Home,Struggle Jennings
